,Crime_ID,Criminal_ID
42799,42799,2862
42800,42800,12450
42801,42801,9533
42802,42802,24309
42803,42803,15857
42804,42804,14205
42805,42805,11014
42806,42806,16277
42807,42807,6758
42808,42808,11122
42809,42809,2404
42810,42810,3222
42811,42811,17918
42812,42812,20504
42813,42813,20122
42814,42814,14026
42815,42815,22337
42816,42816,19528
42817,42817,10411
42827,42827,19305
42828,42828,11345
42829,42829,18327
42831,42831,18068
42832,42832,10571
42833,42833,14285
42834,42834,6986
42835,42835,14038
42836,42836,517
42837,42837,17541
42838,42838,10082
42839,42839,11110
42840,42840,17463
42841,42841,7447
42844,42844,20627
42845,42845,12060
42847,42847,12731
42848,42848,24898
42849,42849,1517
42850,42850,15314
42851,42851,1988
42853,42853,21798
42854,42854,19774
42855,42855,23642
42856,42856,22811
42857,42857,12765
42858,42858,4619
42859,42859,16983
42860,42860,10334
42865,42865,23898
42866,42866,5561
42867,42867,4929
42868,42868,9283
42869,42869,22206
42870,42870,18627
42871,42871,9464
42872,42872,14178
42873,42873,24553
42874,42874,19256
42875,42875,22882
42876,42876,15663
42877,42877,2924
42878,42878,10324
42879,42879,269
42880,42880,12332
42881,42881,18077
42883,42883,10750
42887,42887,22589
42888,42888,6120
42889,42889,15798
42890,42890,23505
42891,42891,5415
42892,42892,7596
42893,42893,23004
42894,42894,13778
42895,42895,2750
42896,42896,7629
42897,42897,16646
42898,42898,20487
42899,42899,21855
42900,42900,7951
42901,42901,21821
42902,42902,20638
42903,42903,24168
42904,42904,1698
42905,42905,12002
42906,42906,5141
42907,42907,21099
42908,42908,21816
42909,42909,22859
42910,42910,15381
42911,42911,14039
42912,42912,8500
42913,42913,3772
42914,42914,6778
42915,42915,13016
42916,42916,6395
42917,42917,17350
42918,42918,1848
42919,42919,12466
42920,42920,10806
42924,42924,19076
42927,42927,16377
42928,42928,14863
42929,42929,15056
42930,42930,277
42931,42931,12178
42932,42932,5087
42933,42933,8276
42934,42934,12751
42936,42936,7684
42937,42937,7920
42938,42938,8311
42939,42939,22642
42940,42940,10699
42956,42956,4294
42957,42957,13477
42958,42958,19817
42959,42959,3790
42960,42960,20293
42961,42961,17647
42962,42962,4180
42963,42963,19067
42964,42964,4500
42965,42965,2367
42966,42966,1799
42967,42967,7780
42968,42968,14077
42969,42969,8068
42970,42970,22475
42971,42971,1513
42972,42972,12885
42973,42973,17900
42974,42974,1760
42975,42975,777
42976,42976,11535
42977,42977,3634
42978,42978,16079
42979,42979,18351
42980,42980,20039
42981,42981,17601
42983,42983,16076
42985,42985,13901
42986,42986,21793
42987,42987,18945
42988,42988,5538
42989,42989,8109
42990,42990,6298
42991,42991,18667
42992,42992,21753
42993,42993,13291
42994,42994,20738
42996,42996,12844
42997,42997,10270
42998,42998,907
42999,42999,6849
43000,43000,2741
43001,43001,22210
43002,43002,24897
43003,43003,11035
43004,43004,20228
43005,43005,18539
43006,43006,10353
43007,43007,22169
43008,43008,7118
43009,43009,22536
43010,43010,2479
43011,43011,24742
43012,43012,4957
43013,43013,14783
43014,43014,16392
43015,43015,9032
43016,43016,23792
43017,43017,12271
43018,43018,18574
43020,43020,1445
43021,43021,10378
43024,43024,23969
43025,43025,3994
43026,43026,14624
43027,43027,15606
43030,43030,18074
43031,43031,15281
43037,43037,18878
43038,43038,24972
43039,43039,21550
43040,43040,21462
43041,43041,21725
43043,43043,19536
43044,43044,736
43045,43045,5765
43046,43046,16716
43047,43047,11731
43048,43048,16691
43049,43049,3583
43050,43050,1626
43051,43051,24062
43052,43052,19576
43053,43053,22096
43054,43054,7582
43055,43055,10110
43056,43056,23587
43057,43057,9516
43058,43058,22586
43059,43059,22429
43060,43060,3285
43061,43061,980
43062,43062,17754
43063,43063,13453
43064,43064,13703
43065,43065,12727
43066,43066,5039
43067,43067,24960
43068,43068,12849
43069,43069,22730
43070,43070,14866
43071,43071,11332
43072,43072,13854
43073,43073,18199
43074,43074,17373
43075,43075,14385
43076,43076,9360
43077,43077,1049
43078,43078,19901
43079,43079,3748
43080,43080,9894
43081,43081,13775
43082,43082,24380
43083,43083,12152
43084,43084,175
43085,43085,11265
43086,43086,127
43087,43087,2578
43088,43088,20108
43089,43089,14201
43090,43090,10421
43091,43091,10484
43092,43092,14766
43093,43093,24293
43094,43094,3414
43095,43095,8819
43096,43096,170
43097,43097,13541
43098,43098,10909
43099,43099,16017
43100,43100,13383
43101,43101,19506
43102,43102,6263
43103,43103,16774
43104,43104,13298
43105,43105,11904
43106,43106,23673
43107,43107,19070
43108,43108,19211
43109,43109,6194
43110,43110,13903
43111,43111,17584
43112,43112,8612
43113,43113,21863
43118,43118,1533
43119,43119,316
43121,43121,11212
43122,43122,10487
43123,43123,16378
43124,43124,6381
43125,43125,23657
43126,43126,16110
43127,43127,10695
43128,43128,2122
43129,43129,1297
43130,43130,23373
43131,43131,22081
43132,43132,9510
43133,43133,9902
43134,43134,4431
43136,43136,9808
43137,43137,24381
43138,43138,16496
43139,43139,17735
43140,43140,14698
43141,43141,17309
43142,43142,11708
43149,43149,10478
43150,43150,11354
43151,43151,5538
43152,43152,24841
43153,43153,8924
43154,43154,3630
43155,43155,9223
43156,43156,21173
43157,43157,10768
43158,43158,21378
43169,43169,14325
43170,43170,706
43171,43171,22671
43172,43172,5459
43173,43173,108
43174,43174,18799
43175,43175,6826
43176,43176,2502
43177,43177,11462
43178,43178,2672
43179,43179,13268
43180,43180,2892
43181,43181,2266
43182,43182,4505
43183,43183,4281
43184,43184,1270
43185,43185,9144
43186,43186,6882
43187,43187,21160
43188,43188,18225
43189,43189,19835
43190,43190,18857
43191,43191,13347
43192,43192,9608
43193,43193,20357
43194,43194,4234
43195,43195,15787
43196,43196,17336
43199,43199,5496
43203,43203,9965
43204,43204,5372
43205,43205,13536
43206,43206,19141
43207,43207,23384
43208,43208,20765
43209,43209,11996
43210,43210,13639
43211,43211,4330
43212,43212,18697
43213,43213,6048
43214,43214,22340
43215,43215,23237
43216,43216,11260
43217,43217,636
43218,43218,5301
43219,43219,5335
43220,43220,11444
43221,43221,22078
43222,43222,18585
43223,43223,6476
43224,43224,6499
43225,43225,7258
43226,43226,9150
43227,43227,21922
43228,43228,4834
43230,43230,4242
43231,43231,1900
43232,43232,5049
43233,43233,18057
43234,43234,15210
43235,43235,3702
43236,43236,8330
43237,43237,17550
43238,43238,10267
43239,43239,6012
43240,43240,21649
43241,43241,9931
43242,43242,12283
43243,43243,4212
43244,43244,11822
43245,43245,11805
43246,43246,3937
43247,43247,3538
43248,43248,3059
43249,43249,8254
43250,43250,17493
43251,43251,6690
43252,43252,16368
43253,43253,23138
43254,43254,4339
43255,43255,3574
43256,43256,6871
43257,43257,613
43258,43258,24512
43260,43260,11141
43261,43261,5655
43262,43262,16990
43263,43263,4600
43264,43264,11544
43265,43265,11086
43266,43266,22256
43267,43267,3432
43268,43268,7083
43269,43269,19207
43270,43270,61
43271,43271,1431
43272,43272,349
43273,43273,19504
43274,43274,16238
43275,43275,20002
43276,43276,3535
43277,43277,15982
43278,43278,5786
43279,43279,10474
43280,43280,1217
43281,43281,24021
43284,43284,8904
43285,43285,17313
43287,43287,24772
43288,43288,6348
43289,43289,11006
43290,43290,13402
43291,43291,3906
43292,43292,17887
43293,43293,9553
43294,43294,14989
43295,43295,5228
43296,43296,17967
43297,43297,22864
43302,43302,3388
43303,43303,22676
43304,43304,15816
43305,43305,5898
43306,43306,11333
43307,43307,17071
43308,43308,16121
43309,43309,9060
43310,43310,5186
43311,43311,10200
43312,43312,9831
43313,43313,21691
43314,43314,1076
43315,43315,19908
43316,43316,7524
43317,43317,8647
43318,43318,14327
43319,43319,18284
43320,43320,962
43321,43321,16064
43322,43322,20471
43323,43323,6911
43324,43324,22352
43325,43325,1013
43326,43326,8132
43327,43327,2374
43329,43329,3891
43330,43330,5271
43331,43331,3368
43332,43332,7182
43333,43333,22047
43334,43334,18646
43336,43336,14128
43337,43337,3677
43338,43338,2153
43339,43339,14991
43340,43340,18371
43341,43341,6640
43342,43342,21902
43343,43343,10767
43344,43344,8468
43345,43345,5765
43346,43346,7042
43347,43347,4178
43348,43348,6551
43349,43349,10006
43350,43350,92
43351,43351,14607
43352,43352,9237
43353,43353,21657
43354,43354,8235
43355,43355,6696
43356,43356,12838
43357,43357,5277
43358,43358,5190
43359,43359,1401
43360,43360,13310
43361,43361,20958
43362,43362,18004
43363,43363,11740
43364,43364,18987
43366,43366,1419
43369,43369,13972
43370,43370,13447
43371,43371,5776
43372,43372,9024
43373,43373,13509
43375,43375,12126
43376,43376,11553
43377,43377,20292
43379,43379,15042
43380,43380,14737
43382,43382,18
43383,43383,18251
43384,43384,14309
43385,43385,7386
43386,43386,12798
43388,43388,5544
43389,43389,9191
43390,43390,14082
43391,43391,6174
43392,43392,22019
43393,43393,16478
43395,43395,6267
43397,43397,13792
43398,43398,17599
43399,43399,22793
43407,43407,15211
43410,43410,24744
43412,43412,20083
43413,43413,12898
43415,43415,15589
43416,43416,24090
43420,43420,10002
43422,43422,5916
43423,43423,5046
43424,43424,8989
43425,43425,10784
43426,43426,13935
43427,43427,9851
43428,43428,1623
43429,43429,1396
43430,43430,1253
43431,43431,18778
43432,43432,18162
43433,43433,15921
43439,43439,9953
43440,43440,22267
43441,43441,6834
43442,43442,1726
43444,43444,3
43445,43445,22642
43447,43447,23178
43448,43448,10429
43449,43449,4915
43450,43450,12370
43453,43453,23766
43454,43454,15304
43455,43455,2819
43457,43457,15994
43458,43458,21396
43459,43459,22883
43462,43462,15174
43463,43463,11820
43464,43464,20724
43465,43465,14054
43466,43466,14255
43467,43467,17426
43468,43468,8233
43469,43469,17180
43470,43470,17722
43471,43471,22758
43472,43472,12504
43473,43473,7250
43474,43474,292
43475,43475,13716
43476,43476,21890
43477,43477,5315
43478,43478,13673
43479,43479,21500
43480,43480,18696
43481,43481,23079
43482,43482,5599
43483,43483,3832
43484,43484,11381
43485,43485,19720
43486,43486,15251
43487,43487,21066
43488,43488,12662
43496,43496,20012
43497,43497,5818
43502,43502,3331
43503,43503,13908
43504,43504,8671
43505,43505,9908
43506,43506,10238
43507,43507,8967
43508,43508,18971
43509,43509,17411
43512,43512,18630
43517,43517,10587
43518,43518,14023
43519,43519,22245
43520,43520,17109
43521,43521,3000
43522,43522,10923
43523,43523,21795
43524,43524,9658
43530,43530,15644
43533,43533,12889
43534,43534,21273
43535,43535,19269
43536,43536,23160
43545,43545,15338
43546,43546,5496
43553,43553,21011
43556,43556,20558
43561,43561,13625
43562,43562,1694
43563,43563,24045
43564,43564,22008
43565,43565,13779
43566,43566,188
43567,43567,14047
43568,43568,16443
43569,43569,6228
43570,43570,16845
43571,43571,2871
43572,43572,22065
43573,43573,17361
43574,43574,18966
43575,43575,24689
43576,43576,1428
43577,43577,24328
43578,43578,7435
43579,43579,17003
43580,43580,15469
43581,43581,24160
43582,43582,11549
43583,43583,13272
43584,43584,13407
43585,43585,5593
43586,43586,19983
43587,43587,2116
43588,43588,17256
43589,43589,18378
43590,43590,7484
43591,43591,12487
43592,43592,16592
43593,43593,20020
43594,43594,16851
43595,43595,10419
43596,43596,19682
43600,43600,8280
43601,43601,11441
43606,43606,14009
43607,43607,14595
43609,43609,5999
43610,43610,16775
43611,43611,1908
43612,43612,2931
43613,43613,22335
43615,43615,4414
43616,43616,15781
43617,43617,17806
43618,43618,23888
43619,43619,16423
43620,43620,22812
43621,43621,14219
43622,43622,22510
43623,43623,17572
43630,43630,21331
43631,43631,11451
43632,43632,7083
43635,43635,19358
43641,43641,154
43642,43642,7502
43643,43643,21822
43644,43644,14123
43645,43645,2036
43646,43646,125
43647,43647,1842
43648,43648,15859
43649,43649,23867
43650,43650,18003
43651,43651,7707
43652,43652,24266
43653,43653,11893
43654,43654,19219
43655,43655,10423
43656,43656,17696
43657,43657,11909
43658,43658,1024
43659,43659,15326
43660,43660,14443
43661,43661,23769
43662,43662,773
43663,43663,21345
43664,43664,10914
43665,43665,7748
43666,43666,21224
43667,43667,23415
43668,43668,13427
43669,43669,9798
43670,43670,3379
43671,43671,4643
43672,43672,9509
43673,43673,23919
43674,43674,16473
43675,43675,20458
43676,43676,7460
43677,43677,22671
43688,43688,4699
43689,43689,19878
43690,43690,1759
43694,43694,8495
43695,43695,19014
43696,43696,10741
43698,43698,3068
43699,43699,16522
43700,43700,13697
43701,43701,3150
43702,43702,9328
43703,43703,18013
43704,43704,24061
43705,43705,22196
43706,43706,3984
43707,43707,15169
43708,43708,20733
43709,43709,10443
43710,43710,6327
43711,43711,2682
43713,43713,13951
43714,43714,18097
43716,43716,23568
43717,43717,19944
43718,43718,15292
43719,43719,1907
43720,43720,11509
43721,43721,24545
43722,43722,10853
43724,43724,11321
43725,43725,7584
43726,43726,23571
43727,43727,4664
43728,43728,3544
43729,43729,8388
43730,43730,11721
43731,43731,17521
43732,43732,8026
43733,43733,20232
43734,43734,15731
43735,43735,17644
43736,43736,7467
43739,43739,21588
43740,43740,21856
43741,43741,9420
43743,43743,718
43744,43744,21794
43746,43746,24515
43747,43747,6651
43748,43748,1557
43749,43749,19981
43750,43750,3643
43751,43751,24417
43752,43752,892
43753,43753,8949
43754,43754,9455
43755,43755,15318
43756,43756,24607
43757,43757,3623
43758,43758,17591
43762,43762,17447
43765,43765,958
43766,43766,24156
43767,43767,13854
43768,43768,8628
43769,43769,21025
43770,43770,16410
43771,43771,17541
43772,43772,20504
43773,43773,3950
43774,43774,16024
43776,43776,18198
43777,43777,6361
43778,43778,7000
43781,43781,13468
43782,43782,10455
43783,43783,17774
43784,43784,13236
43785,43785,23608
43786,43786,18001
43790,43790,16286
43791,43791,21434
43792,43792,21369
43793,43793,8186
43794,43794,20991
43795,43795,10881
43796,43796,7692
43797,43797,1582
43798,43798,3115
43800,43800,2871
43801,43801,8815
43803,43803,3232
43804,43804,17101
43808,43808,17275
43809,43809,4740
43810,43810,14633
43813,43813,12330
43815,43815,17892
43816,43816,850
43817,43817,19628
43818,43818,8440
43819,43819,23628
43820,43820,2050
43821,43821,1960
43823,43823,20732
43824,43824,24117
43825,43825,22927
43826,43826,444
43827,43827,3372
43828,43828,1623
43831,43831,21362
43832,43832,22505
43833,43833,15304
43836,43836,18916
43838,43838,23109
43839,43839,11649
43843,43843,1284
43844,43844,6403
43852,43852,5433
43853,43853,20517
43854,43854,8317
43855,43855,19584
43862,43862,10470
43863,43863,11496
43864,43864,15792
43865,43865,5370
43866,43866,6226
43867,43867,21585
43868,43868,1525
43869,43869,8649
43870,43870,3420
43871,43871,7714
43872,43872,18720
43873,43873,20545
43874,43874,10311
43875,43875,4310
43876,43876,6464
43877,43877,11185
43878,43878,20001
43879,43879,3463
43880,43880,6015
43881,43881,4914
43882,43882,21141
43883,43883,16691
43884,43884,1824
43885,43885,13723
43886,43886,16073
43887,43887,21462
43888,43888,5723
43889,43889,14897
43890,43890,10112
43891,43891,20911
43892,43892,10485
43893,43893,5411
43894,43894,24848
43895,43895,12583
43896,43896,4497
43897,43897,8819
43898,43898,22743
43899,43899,12688
43900,43900,5353
43901,43901,4702
43902,43902,7535
43903,43903,8473
43904,43904,13288
43906,43906,12508
43907,43907,4554
43908,43908,4507
43909,43909,17682
43910,43910,18827
43911,43911,24393
43912,43912,22601
43916,43916,23490
43917,43917,8417
43918,43918,18931
43919,43919,18260
43920,43920,4359
43921,43921,7452
43922,43922,23106
43923,43923,7012
43936,43936,11736
43937,43937,18096
43938,43938,10295
43939,43939,710
43940,43940,9951
43941,43941,17347
43942,43942,22689
43945,43945,15334
43946,43946,9345
43948,43948,17436
43949,43949,1569
43950,43950,11530
43956,43956,14007
43957,43957,15913
43960,43960,13637
43961,43961,7930
43964,43964,23235
43965,43965,4959
43966,43966,19261
43967,43967,9158
43968,43968,9178
43969,43969,14702
43970,43970,3578
43971,43971,3863
43972,43972,2946
43973,43973,17127
43974,43974,22099
43975,43975,8366
43976,43976,16340
43977,43977,2553
43978,43978,6142
43979,43979,5443
43980,43980,16119
43981,43981,13490
43982,43982,10019
43983,43983,16689
43984,43984,2028
43985,43985,2178
43986,43986,9694
43987,43987,21014
43988,43988,10563
43989,43989,1682
43990,43990,8702
43991,43991,9800
43992,43992,8908
43993,43993,15829
43994,43994,656
43995,43995,26
43996,43996,22078
43997,43997,21248
43998,43998,570
43999,43999,14367
44000,44000,13987
44001,44001,16672
44002,44002,18699
44003,44003,18809
44004,44004,2627
44005,44005,394
44006,44006,2846
44007,44007,11803
44008,44008,18753
44009,44009,1273
44010,44010,17540
44011,44011,23844
44012,44012,10134
44013,44013,19929
44014,44014,16169
44015,44015,13118
44016,44016,2246
44017,44017,19645
44018,44018,10764
44019,44019,6693
44020,44020,22536
44021,44021,8575
44022,44022,1025
44023,44023,22185
44024,44024,4598
44025,44025,4767
44026,44026,13850
44027,44027,9004
44028,44028,5219
44029,44029,22665
44030,44030,10505
44031,44031,15029
44032,44032,8534
44033,44033,8639
44034,44034,15482
44035,44035,14524
44036,44036,8123
44037,44037,10581
44038,44038,7231
44039,44039,11587
44040,44040,533
44043,44043,10068
44045,44045,22350
44046,44046,9281
44048,44048,10494
44052,44052,10986
44053,44053,13781
44054,44054,13678
44055,44055,5480
44056,44056,14195
44057,44057,13845
44059,44059,7489
44060,44060,7361
44061,44061,21794
44062,44062,9667
44067,44067,19382
44068,44068,15876
44069,44069,1264
44071,44071,20106
44074,44074,22894
44075,44075,13057
44077,44077,17666
44078,44078,18197
44079,44079,17386
44081,44081,16291
44083,44083,24612
44084,44084,21826
44085,44085,24188
44090,44090,4975
44091,44091,1330
44092,44092,20151
44093,44093,1968
44094,44094,19704
44095,44095,19204
44096,44096,10318
44097,44097,2798
44098,44098,21607
44099,44099,20019
44100,44100,18797
44102,44102,22904
44103,44103,9064
44104,44104,15106
44105,44105,16296
44107,44107,23972
44108,44108,940
44110,44110,16645
44111,44111,21317
44114,44114,795
44115,44115,317
44116,44116,4604
44117,44117,10131
44119,44119,15875
44120,44120,17489
44121,44121,10416
44123,44123,20641
44124,44124,10499
44125,44125,2749
44127,44127,871
44128,44128,1737
44129,44129,18586
44130,44130,10173
44132,44132,15991
44133,44133,1628
44134,44134,2460
44135,44135,24686
44136,44136,21134
44138,44138,24743
44139,44139,13373
44140,44140,1914
44146,44146,22903
44147,44147,10693
44148,44148,5595
44149,44149,12003
44154,44154,5353
44155,44155,19935
44156,44156,24891
44157,44157,14579
44160,44160,16239
44162,44162,17182
44163,44163,5835
44170,44170,5192
44171,44171,8507
44172,44172,429
44173,44173,17640
44174,44174,18168
44175,44175,18222
44176,44176,3230
44177,44177,15385
44178,44178,22884
44179,44179,230
44180,44180,5008
44181,44181,99
44182,44182,753
44183,44183,2328
44184,44184,6169
44185,44185,10969
44186,44186,14292
44187,44187,1344
44188,44188,10210
44189,44189,5411
44190,44190,20178
44191,44191,6016
44192,44192,21015
44193,44193,19147
44194,44194,4666
44195,44195,19717
44196,44196,7995
44197,44197,3360
44198,44198,14164
44199,44199,15068
44200,44200,19930
44201,44201,49
44202,44202,15829
44203,44203,13981
44204,44204,23889
44205,44205,8773
44206,44206,5395
44207,44207,15196
44208,44208,14963
44209,44209,24242
44210,44210,24964
44211,44211,15732
44212,44212,24375
44213,44213,9659
44214,44214,24275
44215,44215,9368
44216,44216,20474
44217,44217,17247
44218,44218,12875
44219,44219,22899
44220,44220,19409
44221,44221,12025
44222,44222,13469
44231,44231,4132
44232,44232,9286
44235,44235,3635
44236,44236,10170
44237,44237,7116
44242,44242,6131
44243,44243,24768
44244,44244,742
44245,44245,23682
44246,44246,20878
44247,44247,24140
44248,44248,11231
44249,44249,24081
44250,44250,5119
44251,44251,2458
44252,44252,1898
44254,44254,21485
44265,44265,18625
44266,44266,22046
44267,44267,23700
44268,44268,17155
44272,44272,13539
44273,44273,14518
44275,44275,22488
44276,44276,4979
44277,44277,18637
44278,44278,23320
44279,44279,5802
44280,44280,16958
44281,44281,8391
44282,44282,12724
44283,44283,20166
44284,44284,13670
44285,44285,4549
44286,44286,17599
44287,44287,885
44288,44288,15690
44289,44289,7911
44290,44290,5236
44291,44291,10623
44292,44292,6477
44293,44293,20262
44294,44294,9362
44295,44295,6754
44296,44296,6144
44297,44297,3527
44298,44298,6272
44299,44299,17082
44300,44300,3778
44301,44301,20048
44302,44302,5696
44303,44303,10784
44304,44304,20753
44305,44305,23760
44306,44306,1794
44307,44307,4267
44308,44308,24242
44309,44309,3184
44310,44310,13162
44311,44311,655
44312,44312,2619
44313,44313,6498
44314,44314,22142
44315,44315,4291
44316,44316,13806
44317,44317,18937
44318,44318,2167
44319,44319,4495
44320,44320,10828
44321,44321,2231
44322,44322,14725
44323,44323,9011
44324,44324,14213
44325,44325,18546
44326,44326,12342
44327,44327,15794
44328,44328,22007
44329,44329,19684
44330,44330,17169
44331,44331,17762
44337,44337,12979
44339,44339,20548
44340,44340,1090
44341,44341,7446
44342,44342,8068
44343,44343,5114
44344,44344,12963
44345,44345,14490
44346,44346,2749
44347,44347,11763
44348,44348,9164
44350,44350,2616
44351,44351,21450
44352,44352,20836
44353,44353,18534
44354,44354,24305
44355,44355,24467
44356,44356,18882
44358,44358,10685
44359,44359,13580
44360,44360,1356
44361,44361,13774
44362,44362,21297
44363,44363,15396
44364,44364,19493
44365,44365,7502
44366,44366,24729
44367,44367,17750
44368,44368,11487
44369,44369,5010
44370,44370,22485
44371,44371,2947
44372,44372,16122
44373,44373,3442
44374,44374,2376
44375,44375,9550
44376,44376,9316
44377,44377,21274
44378,44378,12074
44379,44379,21901
44380,44380,8329
44381,44381,10702
44382,44382,17853
44383,44383,8070
44384,44384,1269
44385,44385,19144
44386,44386,6724
44387,44387,7008
44388,44388,7421
44389,44389,4549
44390,44390,16384
44391,44391,14318
44393,44393,311
44396,44396,2856
44397,44397,19674
44398,44398,21358
44399,44399,6689
44400,44400,24831
44401,44401,7859
44402,44402,13956
44403,44403,3715
44404,44404,1283
44405,44405,3694
44406,44406,21746
44407,44407,12625
44408,44408,15614
44410,44410,2236
44411,44411,20733
44412,44412,2611
44413,44413,17664
44414,44414,17915
44415,44415,2656
44416,44416,6635
44417,44417,1318
44418,44418,10921
44419,44419,8366
44420,44420,13507
44421,44421,6401
44422,44422,2363
44423,44423,16610
44424,44424,24828
44425,44425,6856
44426,44426,7252
44427,44427,20254
44428,44428,12946
44429,44429,23040
44430,44430,971
44431,44431,15590
44432,44432,6644
44433,44433,23641
44434,44434,19
44435,44435,22024
44436,44436,23556
44437,44437,18294
44438,44438,16719
44439,44439,13144
44440,44440,24281
44441,44441,13952
44442,44442,20479
44443,44443,16153
44444,44444,14719
44445,44445,9556
44446,44446,21553
44447,44447,3432
44448,44448,24817
44449,44449,12750
44450,44450,1367
44451,44451,23412
44452,44452,9934
44453,44453,22161
44454,44454,11677
44455,44455,17573
44456,44456,5512
44457,44457,23295
44458,44458,766
44459,44459,24557
44460,44460,1066
44461,44461,23527
44462,44462,15248
44463,44463,1719
44464,44464,18371
44465,44465,4482
44466,44466,6701
44467,44467,9834
44468,44468,6801
44469,44469,7329
44470,44470,5804
44471,44471,2082
44472,44472,19879
44473,44473,6244
44474,44474,16048
44475,44475,14472
44476,44476,12441
44477,44477,21717
44478,44478,9565
44479,44479,2038
44480,44480,10438
44481,44481,18300
44482,44482,10777
44483,44483,516
44484,44484,6927
44485,44485,20221
44486,44486,9900
44487,44487,4907
44488,44488,24635
44489,44489,6817
44490,44490,20863
44491,44491,18780
44492,44492,16084
44493,44493,5488
44494,44494,7859
44495,44495,4672
44496,44496,23698
44497,44497,24428
44498,44498,10186
44499,44499,5529
44500,44500,14120
44501,44501,11498
44502,44502,11649
44503,44503,2147
44504,44504,18075
44505,44505,18748
44506,44506,11171
44507,44507,21404
44508,44508,2011
44509,44509,14183
44510,44510,9539
44511,44511,23955
44512,44512,22488
44518,44518,23538
44519,44519,6364
44520,44520,22565
44521,44521,6177
44522,44522,829
44523,44523,5224
44524,44524,4748
44525,44525,2666
44528,44528,22888
44529,44529,7236
44530,44530,7076
44541,44541,4546
44542,44542,966
44543,44543,13921
44544,44544,21288
44547,44547,24227
44548,44548,20670
44549,44549,22589
44550,44550,21757
44551,44551,6186
44552,44552,14015
44553,44553,23186
44554,44554,15085
44555,44555,15382
44556,44556,6872
44557,44557,6681
44558,44558,20061
44559,44559,14315
44560,44560,1428
44561,44561,14596
44562,44562,23720
44563,44563,320
44564,44564,11419
44565,44565,22832
44566,44566,22435
44567,44567,19691
44568,44568,3392
44569,44569,21810
44570,44570,10484
44571,44571,9516
44572,44572,9719
44573,44573,21957
44574,44574,22822
44575,44575,7703
44576,44576,22324
44577,44577,12549
44578,44578,7077
44581,44581,1803
44582,44582,4284
44584,44584,4513
44591,44591,1687
44604,44604,16954
44605,44605,14612
44606,44606,24806
44607,44607,20486
44608,44608,3165
44609,44609,24071
44610,44610,11169
44611,44611,16966
44612,44612,23883
44613,44613,24865
44614,44614,2983
44615,44615,2646
44616,44616,17356
44617,44617,23537
44618,44618,8655
44619,44619,16117
44620,44620,18070
44625,44625,7069
44626,44626,631
44627,44627,3176
44629,44629,579
44644,44644,2028
44645,44645,6057
44657,44657,10132
44658,44658,6600
44659,44659,641
44660,44660,1335
44661,44661,4223
44662,44662,2857
44663,44663,16684
44664,44664,1655
44665,44665,11533
44666,44666,2118
44667,44667,19696
44668,44668,9176
44669,44669,16576
44670,44670,861
44671,44671,4890
44672,44672,19162
44673,44673,10397
44674,44674,18774
44675,44675,14281
44676,44676,22384
44677,44677,19998
44678,44678,19011
44679,44679,6960
44680,44680,23713
44681,44681,24756
44682,44682,24776
44683,44683,12254
44684,44684,19764
44685,44685,14767
44686,44686,12124
44687,44687,19307
44688,44688,6965
44689,44689,7140
44690,44690,10554
44691,44691,9079
44692,44692,18857
44693,44693,22907
44695,44695,6057
44699,44699,9062
44700,44700,23745
44701,44701,6187
44702,44702,16427
44703,44703,10053
44705,44705,4537
44706,44706,5820
44707,44707,8140
44713,44713,18106
44714,44714,16198
44728,44728,6633
44729,44729,18770
44730,44730,19180
44731,44731,2606
44732,44732,24415
44733,44733,7809
44734,44734,14763
44735,44735,3817
44736,44736,24394
44738,44738,24404
44739,44739,5219
44740,44740,21639
44741,44741,16474
44742,44742,8626
44743,44743,12418
44744,44744,8839
44745,44745,309
44746,44746,23683
44747,44747,16701
44748,44748,7222
44749,44749,18193
44750,44750,647
44751,44751,22856
44752,44752,10418
44753,44753,13191
44754,44754,5044
44755,44755,7990
44756,44756,22890
44757,44757,3274
44758,44758,9158
44759,44759,19335
44760,44760,7646
44761,44761,19059
44762,44762,12900
44763,44763,13304
44767,44767,7586
44784,44784,21769
44785,44785,17978
44786,44786,5298
44787,44787,19490
44788,44788,7032
44789,44789,6284
44790,44790,7061
44791,44791,5360
44792,44792,20639
44795,44795,8656
44796,44796,12945
44797,44797,18745
44799,44799,2809
44823,44823,4964
44824,44824,20014
44839,44839,5533
44840,44840,8932
44841,44841,10251
44842,44842,8355
44843,44843,23495
44844,44844,17511
44845,44845,24968
44846,44846,12876
44847,44847,5671
44848,44848,19386
44849,44849,13870
44850,44850,6426
44851,44851,14324
44852,44852,7475
44853,44853,1859
44854,44854,21733
44855,44855,13738
44856,44856,16122
44857,44857,24026
44858,44858,12681
44859,44859,5485
44860,44860,7065
44861,44861,23219
44862,44862,21311
44863,44863,22127
44864,44864,17447
44865,44865,13682
44866,44866,21395
44867,44867,16463
44868,44868,16137
44869,44869,4399
44870,44870,18189
44871,44871,4213
44872,44872,19319
44873,44873,5870
44874,44874,10116
44875,44875,8110
44876,44876,6525
44877,44877,2680
44878,44878,20649
44879,44879,23589
44880,44880,5377
44881,44881,4774
44882,44882,11494
44883,44883,21102
44884,44884,13693
44885,44885,17240
44886,44886,11861
44889,44889,8467
44890,44890,2269
44896,44896,22398
